시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
서울특별시 마포구 망원동,집합,4**,방울내로,제2종일반주거,제1종근린생활,25m미만,2991.92, ,"694,000",null,201507,16, ,2014
서울특별시 마포구 망원동,집합,5**,월드컵로25길,제2종일반주거,판매,12m미만,24.6, ,"26,000",null,201507,27, ,2009
서울특별시 마포구 망원동,일반,3**,동교로,제2종일반주거,제2종근린생활,25m미만,683.87,269.4,"299,000",null,201507,30, ,1999
서울특별시 마포구 망원동,집합,4**,망원로2길,제2종일반주거,제2종근린생활,12m미만,21.28, ,"11,000",1,201507,31, ,2007
서울특별시 마포구 망원동,집합,4**,망원로,제2종일반주거,제2종근린생활,25m미만,45.69, ,"35,000",null,201508,17, ,1975
서울특별시 마포구 망원동,일반,4**,방울내로,제2종일반주거,제1종근린생활,25m미만,328.8,161.7,"140,000",null,201508,21, ,1986
서울특별시 마포구 망원동,일반,4**,희우정로,제2종일반주거,제2종근린생활,25m미만,788.86,285.6,"212,463",null,201509,1, ,1993
서울특별시 마포구 망원동,집합,5**,월드컵로25길,제2종일반주거,제2종근린생활,12m미만,36.4, ,"23,491",null,201509,4, ,2009
서울특별시 마포구 망원동,집합,5**,월드컵로25길,제2종일반주거,제2종근린생활,12m미만,39.58, ,"23,839",null,201509,4, ,2009
서울특별시 마포구 망원동,집합,5**,월드컵로25길,제2종일반주거,판매,12m미만,41.67, ,"23,839",null,201509,4, ,2009
서울특별시 마포구 망원동,집합,5**,월드컵로25길,제2종일반주거,제2종근린생활,12m미만,39.58, ,"23,839",null,201509,4, ,2009
서울특별시 마포구 망원동,집합,4**,망원로2길,제2종일반주거,제2종근린생활,12m미만,27.95, ,"13,200",null,201509,5, ,2007
서울특별시 마포구 망원동,집합,4**,망원로,제2종일반주거,제2종근린생활,25m미만,56.14, ,"24,500",2,201510,17, ,2014
서울특별시 마포구 망원동,집합,4**,망원로,제2종일반주거,제2종근린생활,25m미만,56.14, ,"24,500",2,201510,17, ,2014
서울특별시 마포구 망원동,일반,4**,망원로6길,제2종일반주거,제1종근린생활,12m미만,271.32,143.8,"109,000",null,201510,22, ,1984
서울특별시 마포구 망원동,집합,4**,포은로,제2종일반주거,제1종근린생활,12m미만,665.12, ,"313,000",null,201511,4, ,null
서울특별시 마포구 망원동,일반,3**,월드컵로13길,제2종일반주거,제1종근린생활,12m미만,443.98,226.8,"338,000",null,201511,10, ,1984
서울특별시 마포구 망원동,집합,4**,방울내로,제2종일반주거,제1종근린생활,25m미만,32.46, ,"40,000",1,201511,11, ,2014
서울특별시 마포구 망원동,집합,4**,방울내로,제2종일반주거,제2종근린생활,25m미만,257.01, ,"57,000",null,201511,18, ,2014
서울특별시 마포구 망원동,집합,4**,방울내로,제2종일반주거,제2종근린생활,25m미만,79.26, ,"36,300",3,201511,18, ,2014
서울특별시 마포구 망원동,집합,4**,방울내로,제2종일반주거,제2종근린생활,25m미만,99.62, ,"45,529",5,201511,27, ,2014
서울특별시 마포구 망원동,집합,4**,방울내로7길,제2종일반주거,제2종근린생활,12m미만,34.51, ,"12,500",3,201511,28, ,2011
서울특별시 마포구 망원동,집합,4**,방울내로7길,제2종일반주거,제2종근린생활,12m미만,34.51, ,"12,500",3,201511,28, ,2011
서울특별시 마포구 상수동,집합,3**,토정로9길,제2종일반주거,제2종근린생활,8m미만,5.86, ,"2,487",2,201412,15, ,2014
서울특별시 마포구 상수동,집합,3**,토정로9길,제2종일반주거,제2종근린생활,8m미만,5.7, ,"2,423",2,201412,15, ,2014
서울특별시 마포구 상수동,일반,3**,토정로,제2종일반주거,제2종근린생활,25m미만,545.26,162,"283,000",null,201501,16, ,2004
서울특별시 마포구 상수동,일반,3**,토정로,제2종일반주거,제2종근린생활,25m미만,133.27,111,"100,000",null,201502,4, ,2008
서울특별시 마포구 상수동,일반,3**,독막로15길,제2종일반주거,제2종근린생활,8m미만,144.46,169,"185,000",null,201503,22, ,1971
서울특별시 마포구 상수동,일반,3**,토정로11길,제2종일반주거,제2종근린생활,8m미만,1035.89,412,"354,000",null,201504,24, ,2003
서울특별시 마포구 상수동,일반,3**,독막로,제3종일반주거,제2종근린생활,8m미만,149.42,145,"98,200",null,201504,27, ,1970
서울특별시 마포구 상수동,일반,3**,독막로,제3종일반주거,제1종근린생활,25m이상,1437.14,422,"880,000",null,201505,22, ,2006
서울특별시 마포구 상수동,집합,3**,와우산로13길,제2종일반주거,제2종근린생활,8m미만,37.28, ,"35,500",-1,201508,31, ,1994
서울특별시 마포구 상수동,일반,3**,와우산로13길,제3종일반주거,제2종근린생활,8m미만,135.3,162,"159,300",null,201510,19, ,2015
서울특별시 마포구 상수동,일반,1**,와우산로11길,제2종일반주거,제2종근린생활,8m미만,152.16,110,"157,000",null,201511,19, ,1971
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"95,000",null,201412,1, ,2010
서울특별시 마포구 상암동,일반,1***,월드컵북로56길,일반상업,업무,12m미만,19816.49,2077.9,"3,830,000",null,201412,2, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,139.98, ,"101,000",13,201412,4, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"109,000",null,201412,5, ,2010
서울특별시 마포구 상암동,일반,1***,성암로13길,제3종일반주거,제2종근린생활,8m미만,217.41,149,"157,000",null,201412,9, ,2002
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,12m미만,24.56, ,"14,160",null,201412,16, ,2005
서울특별시 마포구 상암동,집합,1***,상암산로1길,제3종일반주거,제2종근린생활,25m미만,38.97, ,"76,500",1,201412,17, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,139.98, ,"116,280",17,201412,18, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로,준주거,제1종근린생활,25m이상,52.68, ,"24,500",2,201412,18, ,2012
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,12m미만,24.56, ,"14,912",null,201412,18, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,12m미만,24.56, ,"14,973",null,201412,19, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,12m미만,24.56, ,"14,872",null,201412,19, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.59, ,"115,000",null,201412,20, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"100,320",null,201412,22, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로,준주거,제2종근린생활,25m이상,45.47, ,"12,000",3,201412,22, ,2012
서울특별시 마포구 상암동,집합,1***,월드컵북로,준주거,제2종근린생활,25m이상,45.47, ,"12,000",3,201412,22, ,2012
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"95,760",14,201412,24, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"92,720",10,201412,24, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"97,280",19,201412,29, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"97,280",17,201412,31, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,26.03, ,"11,413",1,201501,2, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,23.9, ,"7,038",2,201501,2, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,233.13, ,"224,500",null,201501,6, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,판매,25m미만,62.16, ,"43,400",-1,201501,15, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"97,280",null,201501,16, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"97,280",null,201501,16, ,2010
서울특별시 마포구 상암동,일반,3*,월드컵북로44길,제3종일반주거,제2종근린생활,8m미만,50.94,99,"77,000",null,201501,21, ,1970
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,139.98, ,"120,000",null,201501,22, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"91,200",4,201501,22, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"16,000",1,201501,27, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"15,467",1,201501,29, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"95,000",15,201501,30, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"11,000",1,201502,10, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,제2종근린생활,25m미만,25.6, ,"24,674",-1,201503,1, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"97,280",null,201503,4, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,84.78, ,"71,800",4,201503,7, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제1종근린생활,25m미만,24.56, ,"15,800",1,201503,17, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,제2종근린생활,25m미만,17.92, ,"46,600",1,201503,18, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"16,538",null,201503,19, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"9,700",3,201503,21, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로,제2종일반주거,제2종근린생활,25m이상,25.6, ,"13,000",2,201503,24, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로,준주거,제1종근린생활,25m이상,21.15, ,"6,000",4,201503,30, ,2012
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,제2종근린생활,25m미만,19.47, ,"46,700",1,201503,30, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,26.03, ,"12,100",1,201504,8, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"11,300",1,201504,8, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,제2종근린생활,25m이상,191.85, ,"164,150",2,201504,24, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,제2종근린생활,25m이상,94.98, ,"80,850",2,201504,24, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"11,300",1,201504,26, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,25.54, ,"12,100",1,201504,26, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,139.98, ,"123,700",9,201504,27, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,25.54, ,"11,700",1,201505,1, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"11,300",1,201505,1, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로,제2종일반주거,제2종근린생활,25m이상,24.3, ,"20,000",2,201505,12, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,23.58, ,"8,000",3,201505,12, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,판매,25m미만,61.89, ,"58,000",-1,201505,13, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,업무,25m미만,161.21, ,"77,000",19,201505,16, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵북로,제2종일반주거,제2종근린생활,25m이상,26.39, ,"20,000",null,201505,23, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.59, ,"118,500",10,201505,24, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,139.98, ,"85,000",3,201505,28, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,23.9, ,"10,700",1,201505,30, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,23.9, ,"5,924",null,201506,2, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,20.44, ,"5,047",null,201506,2, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"7,938",null,201506,3, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,26.03, ,"20,452",null,201506,4, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.59, ,"112,000",7,201506,4, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.59, ,"97,790",19,201506,5, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"98,280",13,201506,5, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"98,280",13,201506,5, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"95,160",7,201506,5, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,139.98, ,"119,340",null,201506,5, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,84.78, ,"82,000",19,201506,11, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"97,500",13,201506,12, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"97,500",14,201506,12, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"97,500",13,201506,12, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"99,840",16,201506,12, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"97,500",11,201506,12, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,84.78, ,"85,000",null,201506,12, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"99,840",16,201506,12, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,26.03, ,"21,270",1,201506,17, ,2005
서울특별시 마포구 상암동,집합,1***,성암로13길,제3종일반주거,제2종근린생활,12m미만,68.11, ,"30,000",2,201506,19, ,2012
서울특별시 마포구 상암동,집합,1***,성암로13길,제3종일반주거,제2종근린생활,12m미만,63.89, ,"50,000",1,201506,19, ,2012
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,제1종근린생활,25m이상,35.1, ,"83,000",null,201506,23, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제1종근린생활,25m미만,24.56, ,"10,000",2,201506,25, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제1종근린생활,25m미만,24.56, ,"10,000",2,201506,25, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제1종근린생활,25m미만,24.56, ,"11,000",2,201506,25, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"11,000",2,201506,25, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제1종근린생활,25m미만,24.56, ,"15,580",1,201507,8, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제1종근린생활,25m미만,24.56, ,"15,580",1,201507,9, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,24.56, ,"9,808",3,201507,14, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,32.71, ,"7,505",null,201507,16, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,32.71, ,"7,505",null,201507,16, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,32.71, ,"7,505",null,201507,16, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,32.71, ,"7,505",null,201507,16, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제2종근린생활,25m미만,28.8, ,"6,610",null,201507,16, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로,준주거,제2종근린생활,25m이상,48.59, ,"66,800",1,201507,22, ,2012
서울특별시 마포구 상암동,집합,1***,월드컵북로,준주거,제2종근린생활,25m이상,40.79, ,"60,500",1,201507,24, ,2012
서울특별시 마포구 상암동,일반,1***,성암로13길,제3종일반주거,제2종근린생활,8m미만,39.57,84,"76,000",null,201507,31, ,1973
서울특별시 마포구 상암동,집합,1***,상암산로1길,제3종일반주거,제2종근린생활,25m이상,36.56, ,"45,000",null,201508,10, ,2006
서울특별시 마포구 상암동,일반,1*,월드컵북로44길,제3종일반주거,제2종근린생활,12m미만,156.96,155,"98,000",null,201508,13, ,2000
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제1종근린생활,25m미만,26.03, ,"10,600",2,201508,13, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,제1종근린생활,25m미만,24.56, ,"10,600",2,201508,13, ,2005
서울특별시 마포구 상암동,집합,1***,상암산로1길,제3종일반주거,제2종근린생활,25m이상,24.23, ,"30,000",1,201508,19, ,2005
서울특별시 마포구 상암동,일반,3*,월드컵북로44길,제3종일반주거,제1종근린생활,-,159.96,146,"154,000",null,201508,20, ,1975
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,제2종근린생활,25m미만,161.21, ,"80,000",16,201509,7, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵북로,준주거,제1종근린생활,25m이상,537.54, ,"297,000",-1,201510,2, ,2012
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"110,000",null,201510,9, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,제2종근린생활,25m미만,31.4, ,"75,000",1,201510,9, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.35, ,"109,500",3,201510,14, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로,일반상업,판매,25m미만,48.4, ,"50,000",-1,201510,17, ,2007
서울특별시 마포구 상암동,집합,1***,월드컵로42길,제3종일반주거,교육연구,25m미만,25.54, ,"11,000",null,201510,20, ,2005
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,118.59, ,"118,000",null,201510,20, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,84.78, ,"84,500",21,201510,20, ,2010
서울특별시 마포구 상암동,집합,1***,월드컵북로,준주거,제2종근린생활,25m이상,63.66, ,"28,000",4,201510,23, ,2012
서울특별시 마포구 상암동,집합,1***,월드컵북로,준주거,제2종근린생활,25m이상,45.47, ,"20,000",4,201511,17, ,2012
서울특별시 마포구 상암동,집합,1***,월드컵북로47길,제3종일반주거,기타,25m미만,84.78, ,"86,000",null,201511,20, ,2010
서울특별시 마포구 서교동,집합,3**,홍익로3길,제2종일반주거,판매,8m미만,14.8, ,"6,500",null,201412,4, ,1989
서울특별시 마포구 서교동,일반,4**,동교로,제2종일반주거,제2종근린생활,25m미만,493.67,183.8,"250,000",null,201412,5, ,2006
서울특별시 마포구 서교동,집합,3**,홍익로3길,제2종일반주거,판매,8m미만,14.8, ,"6,000",2,201412,15, ,1989
서울특별시 마포구 서교동,집합,3**,홍익로3길,제2종일반주거,판매,8m미만,13.16, ,"6,000",null,201412,15, ,1989
서울특별시 마포구 서교동,일반,3**,독막로3길,제2종일반주거,제2종근린생활,12m미만,210.33,148.1,"262,000",null,201412,29, ,1971
서울특별시 마포구 서교동,일반,3**,양화로,준주거,숙박,25m이상,1353.93,230.72,"637,000",null,201412,31, ,2013
서울특별시 마포구 서교동,일반,4**,동교로,제2종일반주거,제2종근린생활,25m미만,980.72,391.4,"500,000",null,201501,9, ,1983
서울특별시 마포구 서교동,집합,4**,월드컵로14길,제2종일반주거,제1종근린생활,12m미만,77.6, ,"34,900",1,201501,9, ,2002
서울특별시 마포구 서교동,집합,4**,월드컵로14길,제2종일반주거,제2종근린생활,12m미만,85.49, ,"38,400",2,201501,9, ,2002
서울특별시 마포구 서교동,집합,4**,월드컵로14길,제2종일반주거,제2종근린생활,12m미만,76.09, ,"34,200",2,201501,9, ,2002
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,45.03, ,"71,500",null,201501,14, ,2012
서울특별시 마포구 서교동,일반,4**,월드컵로8길,제2종일반주거,제2종근린생활,8m미만,178.23,177.2,"143,000",null,201501,20, ,1977
서울특별시 마포구 서교동,일반,3**,양화로,일반상업,제1종근린생활,12m미만,270.94,284,"535,800",null,201501,20, ,1975
서울특별시 마포구 서교동,일반,3**,양화로,근린상업,제1종근린생활,25m이상,1940.64,682.7,"2,200,000",null,201501,21, ,1984
서울특별시 마포구 서교동,일반,4**,동교로12길,제2종일반주거,업무,8m미만,187.9,183.8,"148,000",null,201501,23, ,1971
서울특별시 마포구 서교동,집합,4**,홍익로,제3종일반주거,제2종근린생활,25m미만,30.87, ,"100,000",null,201502,9, ,2004
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,55.19, ,"72,330",null,201502,10, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,59.27, ,"85,308",null,201502,10, ,2012
서울특별시 마포구 서교동,일반,3**,와우산로29나길,제2종일반주거,제2종근린생활,8m미만,468.16,214.9,"220,000",null,201502,12, ,2010
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,58.03, ,"63,000",null,201502,12, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,29.55, ,"26,893",null,201502,12, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,49.9, ,"45,437",null,201502,12, ,2012
서울특별시 마포구 서교동,일반,3**,잔다리로7안길,제2종일반주거,제2종근린생활,12m미만,560.96,193.7,"209,500",null,201502,14, ,1994
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,22.19, ,"43,000",null,201502,27, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,43.8, ,"60,000",null,201503,3, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,37.97, ,"46,700",null,201503,3, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,43.05, ,"54,600",null,201503,5, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,38.17, ,"48,700",null,201503,5, ,2012
서울특별시 마포구 서교동,일반,4**,동교로,제2종일반주거,제2종근린생활,25m미만,1015.92,289.3,"450,000",null,201503,6, ,1993
서울특별시 마포구 서교동,일반,4**,동교로,제2종일반주거,제2종근린생활,25m미만,1015.92,289.3,"450,000",null,201503,6, ,1993
서울특별시 마포구 서교동,일반,3**,어울마당로,제3종일반주거,제2종근린생활,8m미만,59,100.8,"110,500",null,201503,9, ,1966
서울특별시 마포구 서교동,일반,4**,동교로17길,제2종일반주거,제2종근린생활,12m미만,670.7,293.6,"240,000",null,201503,11, ,2002
서울특별시 마포구 서교동,일반,3**,양화로7길,제2종일반주거,제1종근린생활,25m미만,598.6,241.3,"290,000",null,201503,12, ,1993
서울특별시 마포구 서교동,일반,3**,잔다리로,제2종일반주거,제2종근린생활,25m미만,1536.12,215.9,"734,641",null,201503,13, ,1991
서울특별시 마포구 서교동,집합,4**,홍익로,제3종일반주거,제2종근린생활,25m미만,26.63, ,"25,000",-1,201503,16, ,2004
서울특별시 마포구 서교동,일반,4**,월드컵로16길,제3종일반주거,제1종근린생활,12m미만,742.17,245.8,"295,000",null,201503,16, ,1993
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,66.63, ,"94,000",null,201503,16, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,93.65, ,"137,745",null,201503,16, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,제2종근린생활,25m이상,21.35, ,"51,800",-1,201503,17, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,제2종근린생활,25m이상,31.28, ,"51,000",-1,201503,17, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,56.48, ,"59,932",null,201503,17, ,2012
서울특별시 마포구 서교동,집합,4**,월드컵북로5나길,제2종일반주거,판매,25m미만,43.77, ,"26,600",1,201503,19, ,2005
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,33.69, ,"32,900",null,201503,20, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,64.93, ,"63,000",null,201503,20, ,2012
서울특별시 마포구 서교동,일반,4**,잔다리로,제2종일반주거,제2종근린생활,25m미만,998.2,466.4,"559,000",null,201503,23, ,1985
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,48.57, ,"46,400",null,201503,27, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,47.16, ,"46,400",null,201503,30, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,38.45, ,"59,675",1,201504,6, ,2012
서울특별시 마포구 서교동,집합,3**,양화로,일반상업,제1종근린생활,25m이상,189.07, ,"74,100",5,201504,13, ,2011
서울특별시 마포구 서교동,집합,3**,양화로,일반상업,제1종근린생활,25m이상,189.07, ,"74,100",4,201504,13, ,2011
서울특별시 마포구 서교동,집합,3**,양화로,일반상업,제1종근린생활,25m이상,189.07, ,"79,100",3,201504,13, ,2011
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,44.91, ,"64,647",1,201504,14, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,36.55, ,"62,742",1,201504,17, ,2012
서울특별시 마포구 서교동,집합,4**,양화로,일반상업,판매,25m이상,42.34, ,"72,664",1,201504,20, ,2012
